Wavelength (nm),Exp.
464.4,0.4639802707751208
464.2,0.4666181669419701
464.0,0.4694953455701869
463.8,0.4723184926748692
463.6,0.47540214891087884
463.4,0.4788659555088997
463.2,0.4832405792179323
463.0,0.48916860922858424
462.8,0.49292958920604535
462.6,0.4970321256001359
462.4,0.5013411396020192
462.2,0.5056945366410918
462.0,0.5104300137394445
461.8,0.5155089769516958
461.6,0.5199646479460303
461.4,0.5247792426324158
461.2,0.5295455948870742
461.0,0.5344103617024561
460.8,0.5394603794556709
460.6,0.5435551970606851
460.4,0.5478796486407213
460.2,0.5526942433271068
460.0,0.5565208330117171
459.8,0.5600888432622689
459.6,0.5645329360729888
459.4,0.5696215477715856
459.2,0.574330009108171
459.0,0.577753292063541
458.8,0.581219028358831
458.6,0.585979591521682
458.4,0.5899316115287834
458.2,0.5945706037636815
458.0,0.5995781681769764
457.8,0.6044795992404711
457.6,0.6092961236241259
457.4,0.6140991401268969
457.2,0.6199789277058215
457.0,0.6254052364265095
456.8,0.6298551183290365
456.6,0.6350884573228152
456.4,0.6402909211602884
456.2,0.64477360791639
456.0,0.6492331383052626
455.8,0.653227611652284
455.6,0.6582583324328078
455.4,0.6637598993469905
455.2,0.6669709156027602
455.0,0.6711139756395016
454.8,0.6747688222671627
454.6,0.6781264955153835
454.4,0.6815304814980626
454.2,0.6847222007811414
454.0,0.6875723636475909
453.8,0.6898918597650401
453.6,0.6928037729441006
453.4,0.6958469055374593
453.2,0.6985870756595705
453.0,0.700852540253485
452.8,0.7031816848572796
452.6,0.7055783688654924
452.4,0.7082625777667999
452.2,0.710852231501922
452.0,0.7132315482347129
451.8,0.7159620698704787
451.6,0.7188160921314664
451.4,0.7216894113651451
451.2,0.7239143523164085
451.0,0.7267471479074362
450.8,0.729707303518224
450.6,0.7328739367368047
450.4,0.7363956342528984
450.2,0.7395931426277846
450.0,0.7427366194791362
449.8,0.7456041496210074
449.6,0.7483385306513114
449.4,0.7500250860644981
449.2,0.7517174305694923
449.0,0.7536278308658938
448.8,0.755551739043179
448.6,0.7572575914290567
448.4,0.7592432499189528
448.2,0.7600710900473933
448.0,0.7599765348812079
447.8,0.7618464115349584
447.6,0.7626125013507881
447.4,0.7628112601695046
447.2,0.7630254565663738
447.0,0.7631431680997885
446.8,0.7629849329237229
446.6,0.7624465473856462
446.4,0.7629579171619556
446.2,0.7636236627197925
446.0,0.7649860289917718
445.8,0.7658910570109762
445.6,0.7670411565833551
445.4,0.767245704493879
445.2,0.767266931163839
445.0,0.7675332293869738
444.8,0.7706400419902125
444.6,0.7731988205690291
444.4,0.7723227380088611
444.2,0.7723111598252467
444.0,0.7728611235469379
443.8,0.7733975793877457
443.6,0.7739436837148987
443.4,0.7748197662750668
443.2,0.7759949519119441
443.0,0.7759756549392531
442.8,0.7755163869892091
442.6,0.7756456767062383
442.4,0.7754584960711364
442.2,0.7747445080815721
442.0,0.7740806922210044
441.8,0.7739359649258224
441.6,0.7735712521419639
441.4,0.7691503156984733
441.2,0.768436327708909
441.0,0.7692217144974296
440.8,0.7695613412167899
440.6,0.7695671303085971
440.4,0.7693432854253824
440.2,0.7688840174753385
440.0,0.7680909118977414
439.8,0.7672958766228754
439.6,0.7667131080476094
439.4,0.7656093212096886
439.2,0.7653951248128193
439.0,0.7655900242369977
438.8,0.7656691418250305
438.6,0.7667324050203004
438.4,0.7666069746978094
438.2,0.7668520462509841
438.0,0.7692159254056223
437.8,0.7690075181005603
437.6,0.768833845346342
437.4,0.7681391543294688
437.2,0.7671009771986971
437.0,0.7668674838291368
436.8,0.7664159346681693
436.6,0.7663194498047147
436.4,0.7668559056455223
436.2,0.7676914645630394
436.0,0.7679268876298686
435.8,0.7681082791731633
435.6,0.7681970452475415
435.4,0.7676625191040028
435.2,0.7660705188570017
435.0,0.7648084968430153
434.8,0.7647506059249425
434.6,0.7644958858854223
434.4,0.7641369621933711
434.2,0.7637278663723235
434.0,0.7639478518610001
433.8,0.7646290349969896
433.6,0.7648220047238989
433.4,0.7640713524862219
433.2,0.7624716334501443
433.0,0.7614778393565618
432.8,0.7602428331043426
432.6,0.7607715701560739
432.4,0.7603238803896444
432.2,0.7598511045587167
432.0,0.7598375966778331
431.8,0.7604763264739028
431.6,0.7613910029794526
431.4,0.7607985859178412
431.2,0.7599958318538987
431.0,0.7593783287277891
430.8,0.758938357750436
430.6,0.7582822606789448
430.4,0.7578056254534787
430.2,0.7568774410670455
430.0,0.7569276131960417
429.8,0.7577380860490607
429.6,0.757516170863115
429.4,0.7572807477962856
429.2,0.7570877780693764
429.0,0.7564644858514596
428.8,0.756095913673063
428.6,0.7558720687898483
428.4,0.7557331305864736
428.2,0.7555285826759498
428.0,0.7554147305370733
427.8,0.7553838553807679
427.6,0.7554803402442225
427.4,0.7545019837287926
427.2,0.7548493292372292
427.0,0.7549303765225311
426.8,0.7551329947357859
426.6,0.755200534140204
426.4,0.7550249316887166
426.2,0.7549419547061457
426.0,0.7550982601849422
425.8,0.7554205196288807
425.6,0.7552757923336987
425.4,0.7546003982895163
425.2,0.7543726940117634
425.0,0.7545270697932909
424.8,0.7551407135248622
424.6,0.7546428516294365
424.4,0.7543572564336106
424.2,0.7539809654661377
424.0,0.7551059789740185
423.8,0.7551098383685567
423.6,0.7553066674900041
423.4,0.7552584250582768
423.2,0.7548551183290366
423.0,0.7542530527810797
422.8,0.7540388563842104
422.6,0.7540832394213995
422.4,0.7533846890099881
422.2,0.7527826234620313
422.0,0.7525877240378529
421.8,0.751962502122667
421.6,0.7512272874631427
421.4,0.7503068218657858
421.2,0.7504438303718912
421.0,0.7499961406054618
420.8,0.7494345987001559
420.6,0.7481860845670532
420.4,0.7469780940766012
420.2,0.7456466029609276
420.0,0.7447685907034904
419.8,0.7444521203513592
419.6,0.7444559797458974
419.4,0.7436628741683005
419.2,0.7423255939608194
419.0,0.7419087793506954
418.8,0.7418065053954335
418.6,0.7418450993408154
418.4,0.7414900350433024
418.2,0.7406699137039381
418.0,0.7398015499328465
417.8,0.7389158188863331
417.6,0.7379625484354014
417.4,0.7371945289223026
417.2,0.7365789554934622
417.0,0.7361216172406873
416.8,0.7344620775892677
416.6,0.732422387575837
416.4,0.7312993037652253
416.2,0.7302379702672245
416.0,0.7294082004415148
415.8,0.7276290195594115
415.6,0.7253867113327261
415.4,0.7238526020037976
415.2,0.7220907883971163
415.0,0.7207592972814424
414.8,0.7197944486468962
414.6,0.7187331151488954
414.4,0.7174981088966763
414.2,0.7164174784259846
414.0,0.715153526714729
413.8,0.7139493956188152
413.6,0.7128340305972799
413.4,0.7126815845130217
413.2,0.7128957809098908
413.0,0.7115681491887553
412.8,0.7104006823409543
412.6,0.7089476202973277
412.4,0.7088202602775676
412.2,0.7078592710375596
412.0,0.7067921484477515
411.8,0.7062074501752166
411.6,0.705215585778903
411.4,0.7040635565092548
411.2,0.7027590811553482
411.0,0.7018096700989548
410.8,0.7001404819611898
410.6,0.6992682587955602
410.4,0.6983921762353922
410.2,0.6972420766630131
410.0,0.6960553128425212
409.8,0.694903283572873
409.6,0.6941989440696543
409.4,0.6933247912067555
409.2,0.6927053583833768
409.0,0.691688407922565
408.8,0.6916459545826451
408.6,0.6910342405483427
408.4,0.6899786961421491
408.2,0.6891219105546721
408.0,0.6882284607190824
407.8,0.6876283248683946
407.6,0.6866422495638884
407.4,0.6856349475894221
407.2,0.6841683776649119
407.0,0.6834871945289223
406.8,0.6825030489216851
406.6,0.6810847214289022
406.4,0.6797455115241521
406.2,0.6783194652422928
406.0,0.6768471062259752
405.8,0.6754094817605014
405.6,0.6738425675779983
405.4,0.6721135588248915
405.2,0.6691109498741837
405.0,0.6671387992651712
404.8,0.6651782268397733
404.6,0.6633836083795175
404.4,0.661517591120305
404.2,0.6598194575235037
404.0,0.6589009216234157
403.8,0.6575675008104729
403.6,0.6554023804745511
403.4,0.6533646201583896
403.2,0.6519192769038393
403.0,0.6501883384534635
402.8,0.6487622921716042
402.6,0.6473729101378576
402.4,0.6457712614045108
402.2,0.6442139957083534
402.0,0.6428284730691448
401.8,0.6426876051685011
401.6,0.6414911928616638
401.4,0.6402889914630192
401.2,0.6389710082282292
401.0,0.637591274680828
400.8,0.6360127823147105
400.6,0.6346311190700403
400.4,0.6335948716365376
400.2,0.6323367090170894
400.0,0.6311306482239066
399.8,0.6301542214057458
399.6,0.6287223860320793
399.4,0.6257043395032187
399.2,0.6234330858174969
399.0,0.6221768528953178
398.8,0.6200812016610834
398.6,0.6174683915587322
398.4,0.6156293900612871
398.2,0.6142342189357333
398.0,0.6135279497352455
397.8,0.6122601386294517
397.6,0.6104404341046976
397.4,0.6092112169442858
397.2,0.6077620142951974
397.0,0.605706886703614
396.8,0.6040145421986199
396.6,0.6022739552618985
396.4,0.6001416397795514
396.2,0.5984743813390555
396.0,0.598254395850379
395.8,0.5973686648038655
395.6,0.5955142257282677
395.4,0.5943178134214304
395.2,0.5936520678635936
395.0,0.5923089985643052
394.8,0.5907517328681476
394.6,0.588524862219615
394.4,0.586772697099279
394.2,0.5854392762863362
394.0,0.5837778069376476
393.8,0.5822398382141809
393.6,0.5807887058678235
393.4,0.5792372292634731
393.2,0.5769215925405623
393.0,0.5742142272720256
392.8,0.5727399385584389
392.6,0.5710630316315976
392.4,0.5693668277320654
392.2,0.5677574602096424
392.0,0.5659937169056918
391.8,0.5642164657208577
391.6,0.5623060654244562
391.4,0.560567408185004
391.2,0.5588287509455517
391.0,0.5570785155224849
390.8,0.5550870679407814
390.6,0.5530300106519289
390.4,0.5510675085292619
390.2,0.5495719931457154
390.0,0.5480513916976705
389.8,0.5463513284036
389.6,0.545724176791145
389.4,0.5438214952838198
389.2,0.5422082683668585
389.0,0.5406799481297374
388.8,0.5389876036247433
388.6,0.5365561850656869
388.4,0.5343331738116923
388.2,0.5326196026367384
388.0,0.5308481405437115
387.8,0.5290998348179138
387.6,0.5272994272658506
387.4,0.5256514657980456
387.2,0.5240691140373899
387.0,0.5217418991308643
386.8,0.5198913194498047
386.6,0.5177763712428795
386.4,0.5166224122759622
386.2,0.5147679732003644
386.0,0.5132319341741668
385.8,0.511547308458249
385.6,0.5095307748120474
385.4,0.507035676243111
385.2,0.5059029439461536
385.0,0.5048281025672693
384.8,0.503027695015206
384.6,0.500791175880328
384.4,0.49873218889420623
384.2,0.4969993207465612
384.0,0.49517575682726894
383.8,0.49313799651110735
383.6,0.49169844234836435
383.4,0.4897957608410392
383.2,0.48821340908038346
383.0,0.4871327786096917
382.8,0.48381176960958366
382.6,0.48146332803309816
382.4,0.479622396838384
382.2,0.4779975917378082
382.0,0.4772720255646294
381.8,0.47494867005264213
381.6,0.47140574586658845
381.4,0.4692927273569322
381.2,0.4678415950105747
381.0,0.46640590024236994
380.8,0.46497985396051067
380.6,0.4628842027262763
380.4,0.46170129830032264
380.2,0.4593547864211063
380.0,0.45774155950414497
379.8,0.45521751547617206
379.6,0.45302923877302126
379.4,0.45336500609784336
379.2,0.4528420581379193
379.0,0.4516147706747765
378.8,0.4505090541395866
378.6,0.4492161569692946
378.4,0.4487761859919416
378.2,0.4493570248699384
378.0,0.44846743442888676
377.8,0.4471224354323294
377.6,0.4457716473439646
377.4,0.4440947404171234
377.2,0.44305077419454436
377.0,0.4413140466523612
376.8,0.4406733871590225
376.6,0.43929365361162137
376.4,0.4385777359247881
376.2,0.43736395634252895
376.0,0.435505657872393
375.8,0.43317844296586755
375.6,0.4313008475230406
375.4,0.42942904117202096
375.2,0.4277270481806814
375.0,0.42671974620621517
374.8,0.4250389798848357
374.6,0.4237016996773546
374.4,0.4223586303780663
374.2,0.42107924108865796
374.0,0.41971494511940965
373.8,0.4193579511246276
373.6,0.4187558855766707
373.4,0.4182985473238958
373.2,0.41752859811352794
373.0,0.4167065470768946
372.8,0.4160002778764067
372.6,0.4155410099263627
372.4,0.4155564475045155
372.2,0.4152245395742316
372.0,0.41467264615527116
371.8,0.41416320607623075
371.6,0.41325238896521915
371.4,0.41310573197276806
371.2,0.41282399617148063
371.0,0.41235122034055294
370.8,0.411725998425367
370.6,0.4113033947234358
370.4,0.41040222609876964
370.2,0.40990436420334375
370.0,0.4093466816925761
369.8,0.4090475786158667
369.6,0.408906710715223
369.4,0.408781280392732
369.2,0.408823733732652
369.0,0.4090591567994813
368.8,0.40929457986631057
368.6,0.4096535035583618
368.4,0.4098310357071182
368.2,0.4099545363323402
368.0,0.4105836176420643
367.8,0.41156583355203236
367.6,0.4127255816107569
367.4,0.4140532133318925
367.2,0.41527857109776617
367.0,0.41631867792580696
366.8,0.41748035568180064
366.6,0.41875974497120894
366.4,0.4200893063896136
366.2,0.4212934374855272
366.0,0.4230648995785541
365.8,0.4250775738302175
365.6,0.42580121030612716
365.4,0.4270188492829245
365.2,0.428720842274264
365.0,0.43049230436729086
364.8,0.4324297204254597
364.6,0.43532812572363644
364.4,0.4373523781589144
364.2,0.4391373481328249
364.0,0.44108441267733917
363.8,0.44325339240779904
363.6,0.4460051407135249
363.4,0.44865075566945056
363.2,0.4513368942680272
363.0,0.45402882195841116
362.8,0.45688477391666793
362.6,0.45932391126480077
362.4,0.46225898081109035
362.2,0.46659115118020283
362.0,0.4705740463436096
361.8,0.4741053923460487
361.6,0.477702348055637
361.4,0.48232397301511337
361.2,0.48559866928076323
361.0,0.48993276934714475
360.8,0.4943710730660574
360.6,0.4990351513654538
360.4,0.5039906139524831
360.2,0.5091757105145345
360.0,0.5147004337959461
359.8,0.5206226747147907
359.6,0.5260721398027077
359.4,0.5321429674112724
359.2,0.5386171017490775
359.0,0.544533553576115
358.8,0.5502956296216249
358.6,0.5561194559797459
358.4,0.562740247310002
358.2,0.5699399478209859
358.0,0.5762211124318817
357.8,0.583222054124149
357.6,0.5898505642434815
357.4,0.5957573675841733
357.2,0.6021215091776402
357.0,0.6094099757630023
356.8,0.616420565941615
356.6,0.6232902882195841
356.4,0.62969881285024
356.2,0.6371127097580932
356.0,0.64451888787687
355.8,0.6518980502338794
355.6,0.6589549531469503
355.4,0.66654638220356
355.2,0.6739699275977585
355.0,0.6811484014387823
354.8,0.688324945582537
354.6,0.6957002485450082
354.4,0.702583478703861
354.2,0.7095767016070519
354.0,0.7178435247078438
353.8,0.7261913950939376
353.6,0.7336709017089399
353.4,0.7409767355697238
353.2,0.7478020748105038
353.0,0.7549631813761057
352.8,0.7620335921700604
352.6,0.769022955678713
352.4,0.7760875773808605
352.2,0.7831772851475061
352.0,0.7896977322197694
351.8,0.7965713138922765
351.6,0.802929666393936
351.4,0.809378714667243
351.2,0.8158258332432807
351.0,0.8222999675810858
350.8,0.8282222084999306
350.6,0.8340711209225496
350.4,0.8393276162835573
350.2,0.8447712922796672
350.0,0.849904287015453
349.8,0.8550913132747735
349.6,0.859593297003566
349.4,0.8643114068264971
349.2,0.8689581178504716
349.0,0.8735430785618351
348.8,0.8779061240872531
348.6,0.8821958411164457
348.4,0.8863138150886889
348.2,0.8906421260632631
348.0,0.8941811908547787
347.8,0.897631489571916
347.6,0.9006553251925837
347.4,0.9030558685953347
347.2,0.9041982493786375
347.0,0.907195069237538
346.8,0.9096535035583617
346.6,0.9123145560924402
346.4,0.9151936644179262
346.2,0.9184374855272704
346.0,0.9211757259521126
345.8,0.9231671735338159
345.6,0.924691634376399
345.4,0.9255561387529524
345.2,0.9272214674961792
345.0,0.9285703258872748
344.8,0.9295602605863192
344.6,0.9308010559303457
344.4,0.9319260694382265
344.2,0.9328040816956635
344.0,0.9339715485434645
343.8,0.9360768482640444
343.6,0.9366287416830047
343.4,0.9367155780601139
343.2,0.9366711950229247
343.0,0.9363431464871791
342.8,0.9357487997282986
342.6,0.9351119996294981
342.4,0.9349035923244362
342.2,0.934963412939778
342.0,0.9358375658026769
341.8,0.9358973864180188
341.6,0.936049832502277
341.4,0.9363103416336045
341.2,0.9366518980502339
341.0,0.9370127514395541
340.8,0.9375723636475909
340.6,0.9381107491856677
340.4,0.9385835250165954
340.2,0.938930870525032
340.0,0.9398687033978109
339.8,0.9409802090248082
339.6,0.9418485727958997
339.4,0.9423850286367075
339.2,0.9436470506506939
339.0,0.9444498047146364
338.8,0.9453181684857279
338.6,0.9462038995322414
338.4,0.9467712305293545
338.2,0.9474774997298423
338.0,0.9482185034811739
337.8,0.948262886518363
337.6,0.94907721876592
337.4,0.9498259413063279
337.2,0.9504222177624775
337.0,0.9511940966701143
336.8,0.9522052580391188
336.6,0.952710838723621
336.4,0.9532337866835451
336.2,0.9538126958642729
336.0,0.954841224508699
335.8,0.9551634839526375
335.6,0.9561437701653365
335.4,0.9570816030381154
335.2,0.9580175062136252
335.0,0.9584613365855165
334.8,0.9593046142921098
334.6,0.9599819380335612
334.4,0.9615083285734134
334.2,0.9622531917192831
334.0,0.96306752396684
333.8,0.9637023943683715
333.6,0.9628764839371998
333.4,0.9633299627954367
333.2,0.9642890223381756
333.0,0.9649045957670159
332.8,0.9656513886101548
332.6,0.9665525572348209
332.4,0.9674382882813343
332.2,0.9680403538292913
332.0,0.9685633017892152
331.8,0.9687253963598191
331.6,0.9698832147212745
331.4,0.9706782499961407
331.2,0.9716315204470723
331.0,0.971731864705065
330.8,0.9709117433657007
330.6,0.969792518949627
330.4,0.9690785309600629
330.2,0.9697770813714743
330.0,0.9694664001111505
329.8,0.9687987248560446
329.6,0.9682178859780478
329.4,0.9676737113481637
329.2,0.9669037621377957
329.0,0.9664811584358646
328.8,0.9662283680936135
328.6,0.9659118977414822
328.4,0.965423684332402
328.2,0.9648158296926378
328.0,0.9643314756780956
327.8,0.9640767556385754
327.6,0.9640381616931936
327.4,0.9651265109529618
327.2,0.9667146518054248
327.0,0.9682294641616622
326.8,0.9698349722895473
326.6,0.9717511616777561
326.4,0.9721409605261127
326.2,0.9734357873936735
326.0,0.9743659014773763
325.8,0.9754098676999551
325.6,0.975406008305417
325.4,0.9751570773577041
325.2,0.9762454266174722
325.0,0.977557620760455
324.8,0.9789470027942017
324.6,0.9796108186547695
324.4,0.9802591969371846
324.2,0.9815713910801672
324.0,0.9826346542754373
323.8,0.9828777961313429
323.6,0.9832174228507032
323.4,0.9835609089646016
323.2,0.9839700047856491
323.0,0.9856083177671088
322.8,0.9872331228676846
322.6,0.9876730938450374
322.4,0.9884160272936382
322.2,0.9901624033221668
322.0,0.9925455794494958
321.8,0.9935007795976967
321.6,0.993821109344366
321.4,0.9941105639347299
321.2,0.9948785834478286
321.0,0.9958627290550658
320.8,0.9963760285286444
320.6,0.9969182734612595
320.4,0.9977962857186965
320.2,0.9984157185420752
320.0,0.9992165429087484
319.8,0.9996931781342142
319.6,1.0
319.4,0.9991875974497121
319.2,0.9996661623724471
319.0,0.9998379054293963
318.8,0.9999903515136545
318.6,0.9990988313753338
318.4,0.9979043487657656
318.2,0.9977345354060855
318.0,0.9973929789894561
317.8,0.9972636892724269
317.6,0.9966886394862373
317.4,0.995970792102135
317.2,0.9953629374623708
317.0,0.9946257931055775
316.8,0.9938018123716752
316.6,0.9926690800747179
316.4,0.9912160180310913
316.2,0.9900060978433702
316.0,0.9894985874615989
315.8,0.9888656467573366
315.6,0.9880107908671287
315.4,0.9867603470367569
315.2,0.985864967503898
315.0,0.9855793723080722
314.8,0.984635750343486
314.6,0.9839854423638018
314.4,0.9833312749895796
314.2,0.9820885499482841
314.0,0.9808361764206431
313.8,0.9798327338407151
313.6,0.9789450730969326
313.4,0.9780651311422264
313.2,0.9771504546366766
313.0,0.9762994581410068
312.8,0.9753519767818823
312.6,0.9740069777853251
312.4,0.9718129119903669
312.2,0.9709773530728498
312.0,0.9701051299072201
311.8,0.9690823903546012
311.6,0.9676389767973199
311.4,0.9660682032202788
311.2,0.9643179677972119
311.0,0.9629073590935053
310.8,0.9614272812881115
310.6,0.9598758046837612
310.4,0.9584574771909783
310.2,0.9571472127452645
310.0,0.9560453556046127
309.8,0.9549299905830774
309.6,0.9537297188817019
309.4,0.951792302823533
309.2,0.9498568164626333
309.0,0.9489286320761999
308.8,0.9465666826188308
308.6,0.9441719283078871
308.4,0.94214574617534
308.2,0.9407872392978989
308.0,0.9392319032990105
307.8,0.9376070981984346
307.6,0.9346237862204178
307.4,0.9325416428670671
307.2,0.9306543989378946
307.0,0.9283329731231764
306.8,0.9256564830109453
306.6,0.9227175540701175
306.4,0.9201703536749155
306.2,0.9183371412692777
306.0,0.9161797397224324
305.8,0.9136344690244994
305.6,0.911287957145283
305.4,0.9088449604026121
305.2,0.9065987927813884
305.0,0.9042947342420921
304.8,0.9014928138073699
304.6,0.8986928230699167
304.4,0.8962440372354386
304.2,0.8946539666857063
304.0,0.892832332463683
303.8,0.8904395078500085
303.6,0.8876549546907081
303.4,0.8849881130648224
303.2,0.8826724763419115
303.0,0.8803105268845424
302.8,0.8771805579140745
302.6,0.8752026182132547
302.4,0.8722154468406996
302.2,0.8691105639347299
302.0,0.8669608811769609
301.8,0.8650138166324467
301.6,0.8630744708770088
301.4,0.860741466878676
301.2,0.8584624944038779
301.0,0.8561507170755052
300.8,0.8537617518563688
300.6,0.8513901539126542
300.4,0.8491825802368125
300.2,0.846919045340167
300.0,0.8447114716643253
299.8,0.842577226484709
299.6,0.8401052842830017
299.4,0.8375175602451487
299.2,0.8346866943513901
299.0,0.8322668539759482
298.8,0.8299029748213099
298.6,0.8278536363215339
298.4,0.8254646711023974
298.2,0.8227032743103262
298.0,0.8202660666594624
297.8,0.8180411257081989
297.6,0.8155383083501859
297.4,0.8132921407289624
297.2,0.8110035197678188
297.0,0.8100965620513454
296.8,0.8095890516695741
296.6,0.80898119702981
296.4,0.8085296478688423
296.2,0.8081533569013694
296.0,0.8080317859734165
295.8,0.8077789956311653
295.6,0.8082865060129366
295.4,0.808606835759606
295.2,0.8082073884249038
295.0,0.8093690661808975
294.8,0.8100695462895782
294.6,0.8104477669543202
294.4,0.8109726446115133
294.2,0.8109359803634005
294.0,0.8108066906463715
293.8,0.8116017259212375
293.6,0.8131203976720133
293.4,0.8142068172345123
293.2,0.8148223906633527
293.0,0.815393581055004
292.8,0.8161326551090665
292.6,0.8177671086959878
292.4,0.8192722725658799
292.2,0.8207812958303101
292.0,0.8226338052086389
291.8,0.8247641909937169
291.6,0.8256209765811939
291.4,0.8283129042715779
291.2,0.8306246815999506
291.0,0.8319831884773916
290.8,0.8341039257761242
290.6,0.8366491964740571
290.4,0.8383511894653967
290.2,0.8395553205613103
290.0,0.84142712691233
289.8,0.843910647297652
289.6,0.8464231131420104
289.4,0.8489066335273322
289.2,0.8505217901415625
289.0,0.8526328789539497
288.8,0.8553576114979081
288.6,0.8574011609058771
288.4,0.8593077018077404
288.2,0.8613377433348256
288.0,0.8623431156120228
287.8,0.8644213995708353
287.6,0.8675918921839542
287.4,0.8704767896012474
287.2,0.8728638251231147
287.0,0.8756097843370332
286.8,0.8780759374469334
286.6,0.8799303765225311
286.4,0.8816246507247942
286.2,0.8829503527486607
286.0,0.884646556648193
285.8,0.8864913472374454
285.6,0.8885831390771416
285.4,0.8901018108279173
285.2,0.8921936026676135
285.0,0.8939708538524477
284.8,0.8958426602034673
284.6,0.8980753199438072
284.4,0.9002346511879216
284.2,0.9020447072263302
284.0,0.9042503512049029
283.8,0.9063730182009045
283.6,0.9084088488197971
283.4,0.9107997437362026
283.2,0.9137965635951032
283.0,0.9170442440989858
282.8,0.9209132871235161
282.6,0.9239351930469147
282.4,0.9254326381277305
282.2,0.9280029948901616
282.0,0.9307528134986184
281.8,0.9336280624295661
281.6,0.9368043441344921
281.4,0.9385294934930608
281.2,0.9402970961915494
281.0,0.9418254164286706
280.8,0.9434000494002501
280.6,0.9450730969325533
280.4,0.9467577226484708
280.2,0.9482262222702502
280.0,0.9494612285224694
279.8,0.9505013353505102
279.6,0.9514661839850563
279.4,0.9522380628926933
279.2,0.9531778254627414
279.0,0.9552734766969757
278.8,0.9558080028405144
278.6,0.9562267471479073
278.4,0.9565760223536132
278.2,0.9566397023634933
278.0,0.9570179230282353
277.8,0.956969680596508
277.6,0.9570642357626936
277.4,0.9571144078916899
277.2,0.9558601046667798
277.0,0.955402766414005
276.8,0.9547080753971317
276.6,0.9544958086975315
276.4,0.9525294471803263
276.2,0.9514642542877874
276.0,0.9502273183382991
275.8,0.9491698442348364
275.6,0.9481393858931412
275.4,0.9471822560476711
275.2,0.9456616545996265
275.0,0.9436200348889267
274.8,0.9404456828812696
274.6,0.9377769115581147
274.4,0.9347897401855596
274.2,0.9314957469472188
274.0,0.9279663306420489
273.8,0.9254885993485342
273.6,0.922374067956219
273.4,0.9194042638590857
273.2,0.9157320499560029
273.0,0.9135978047763866
272.8,0.9106665946246353
272.6,0.9079843154205968
272.4,0.9048929403955107
272.2,0.9016549083779737
272.0,0.8982663599734474
271.8,0.895045695231332
271.6,0.8919601092980534
271.4,0.8889575003473456
271.2,0.8857098198434629
271.0,0.8834694413140467
270.8,0.8813197585562776
270.6,0.878905707272643
270.4,0.87619062321503
270.2,0.8737862204177408
270.0,0.8713239267023789
